track_id,song_name,artist_name,artist_id,album_name,duration_ms,popularity,added_at,artist_genres,spotify_url,release_year,artist_followers,genres,album_total_tracks,artist_popularity,tempo,energy,key,mode,time_signature,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness
4x3qqSA4cP49oZQXPLnDBe,Runnin',Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,Trespassing (Deluxe Version),228533,62,2024,,https://open.spotify.com/track/4x3qqSA4cP49oZQXPLnDBe,2012,1577615.0,"['dance pop', 'idol', 'pop', 'post-teen pop']",15.0,56.0,83.469,0.868,2.0,0.0,4.0,0.0837,0.408,0.387,0.0082,0.151,0.0,-4.438
24FFOpCA6bc5YoU2F3TKqS,Just For A Moment (feat. Iselin),"Gryffin, Iselin",2ZRQcIgzPCVaT9XKhXZIzh,Gravity,253250,61,2024,edm; melodic bass; future bass,https://open.spotify.com/track/24FFOpCA6bc5YoU2F3TKqS,2019,946966.0,"['edm', 'pop dance']",16.0,64.0,144.037,0.776,1.0,0.0,4.0,0.0485,0.536,0.414,0.0137,0.269,1.83e-05,-6.343
5VGBgPVFO3e0lWz4WHYntQ,All For Love,"Tungevaag, Raaban, Richard Smitt",49CE2ffZ6Z3zeYSDauSKck,All For Love,180484,58,2024,big room,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ,2018,156337.0,"['big room', 'nordic house']",1.0,59.0,125.115,0.901,7.0,1.0,4.0,0.0678,0.689,0.651,0.145,0.459,1.03e-05,-1.431
6AvfZXpbb6r35DfF7gHPRq,Wait,Maroon 5,04gDigrS5kc9YWfZHwBETP,Red Pill Blues (Deluxe),190642,68,2024,pop,https://open.spotify.com/track/6AvfZXpbb6r35DfF7gHPRq,2018,41278452.0,['pop'],16.0,82.0,126.088,0.603,8.0,1.0,4.0,0.0555,0.655,0.452,0.0959,0.107,0.0,-5.014
4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",7z5WFjZAIYejWy0NI5lv4T,Good Things,167693,74,2024,country,https://open.spotify.com/track/4j5ffIFh7bFT7GZciP1TCy,2021,3135732.0,"['contemporary country', 'country', 'country road']",12.0,67.0,89.991,0.63,10.0,1.0,4.0,0.0259,0.654,0.43,0.149,0.111,0.0,-4.644
3Fsjt1h1p2o86pC2lQopJc,Better Than I Know Myself,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,Trespassing (Deluxe Version),216173,47,2024,,https://open.spotify.com/track/3Fsjt1h1p2o86pC2lQopJc,2012,1577615.0,"['dance pop', 'idol', 'pop', 'post-teen pop']",15.0,56.0,109.452,0.812,10.0,1.0,5.0,0.138,0.484,0.308,0.0322,0.18,0.0,-4.743
4cNyHp6DzvKM3qm1UZHDGD,桃花諾 (電視劇《上古情歌》片尾曲),G.E.M.,7aRC4L63dBn3CiLDuWaLSI,上古情歌 電視劇原聲帶,219759,57,2024,mandopop; c-pop; cantopop; taiwanese pop; gufeng; malay pop,https://open.spotify.com/track/4cNyHp6DzvKM3qm1UZHDGD,2017,2694281.0,['mandopop'],7.0,60.0,69.872,0.347,9.0,0.0,5.0,0.0355,0.448,0.183,0.755,0.112,0.0,-9.014
2X42KFgnOSaxOHMG0nDOdj,Fight for You,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Future History (Deluxe Edition),242173,61,2024,,https://open.spotify.com/track/2X42KFgnOSaxOHMG0nDOdj,2011,11922459.0,"['dance pop', 'pop']",14.0,75.0,177.942,0.84,0.0,1.0,4.0,0.0787,0.416,0.523,0.0139,0.113,0.0,-4.298
5maiP9UMnTSgoxPX8X3bdz,Na Na,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,Trigga,231906,70,2024,r&b,https://open.spotify.com/track/5maiP9UMnTSgoxPX8X3bdz,2014,7309161.0,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",13.0,66.0,96.975,0.476,9.0,0.0,4.0,0.0406,0.67,0.235,0.328,0.104,0.0,-6.253
7Gr8gb3hqKr4zEbFlrVYPQ,Warm Up,NF,6fOMl44jA4Sp5b9PpYCkzz,Warm Up,180506,60,2024,christian hip hop,https://open.spotify.com/track/7Gr8gb3hqKr4zEbFlrVYPQ,2016,9738766.0,"['hip hop', 'pop rap']",1.0,76.0,127.986,0.474,1.0,1.0,3.0,0.141,0.588,0.108,0.144,0.112,0.0,-7.206
7w8SYlPLA9bqj7vRHvYNDz,Alive (with Offset & 2 Chainz),"Lil Jon, Offset, 2 Chainz",7sfl4Xt5KmfyDs2T3SVSMK,Alive (with Offset & 2 Chainz),235897,59,2024,crunk,https://open.spotify.com/track/7w8SYlPLA9bqj7vRHvYNDz,2018,1545590.0,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']",1.0,70.0,150.061,0.726,2.0,1.0,4.0,0.323,0.811,0.57,0.362,0.121,1.88e-06,-6.726
2RdREuezrUKCuCcCz5a7ZC,Outside,Fiji Blue,1e7K8jD3wRuQfnwDAOeGqe,Reasons You Should Care,174081,55,2024,,https://open.spotify.com/track/2RdREuezrUKCuCcCz5a7ZC,2021,271838.0,"['chill pop', 'chill r&b']",6.0,52.0,94.927,0.639,6.0,0.0,4.0,0.0769,0.587,0.258,0.0924,0.269,4.53e-06,-6.883
1hXbbVF57nIcxIugYYtdms,Kick Back,WayV,1qBsABYUrxg9afpMtyoFKz,Kick Back - The 3rd Mini Album,230773,48,2024,k-pop; c-pop; noise music,https://open.spotify.com/track/1hXbbVF57nIcxIugYYtdms,2021,2146817.0,"['chinese idol pop', 'k-pop']",6.0,56.0,90.025,0.862,2.0,1.0,4.0,0.0744,0.643,0.318,0.0268,0.0801,0.0,-3.166
6rcn967QN5JtkPOBDwYIuT,BOOM,NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,We Boom - The 3rd Mini Album,195080,67,2024,k-pop; noise music,https://open.spotify.com/track/6rcn967QN5JtkPOBDwYIuT,2019,7662218.0,"['k-pop', 'k-pop boy group']",6.0,72.0,119.969,0.516,5.0,0.0,4.0,0.0918,0.914,0.702,0.131,0.0441,0.0,-4.178
01BDK4Skxzh5mqnTbQzWGy,calgary,Tate McRae,45dkTj5sMRSjrmBSBeiHym,THINK LATER,140685,66,2024,,https://open.spotify.com/track/01BDK4Skxzh5mqnTbQzWGy,2023,5211606.0,['pop'],14.0,82.0,115.417,0.507,9.0,0.0,4.0,0.0332,0.593,0.399,0.506,0.0576,0.0,-7.639
1I2zZtHCrBkoTgfwxnNKZ9,you'd never know,BLÜ EYES,2gI1WfmpFmmgSRojy4Jup2,you'd never know,185321,50,2024,,https://open.spotify.com/track/1I2zZtHCrBkoTgfwxnNKZ9,2022,117577.0,"['alt z', 'gen z singer-songwriter']",1.0,43.0,149.859,0.43,8.0,1.0,4.0,0.0741,0.626,0.174,0.149,0.194,1.01e-05,-9.704
7rjGZWlqqeEMDrAabwZQhr,WHY,NF,6fOMl44jA4Sp5b9PpYCkzz,WHY,188989,56,2024,christian hip hop,https://open.spotify.com/track/7rjGZWlqqeEMDrAabwZQhr,2018,9738766.0,"['hip hop', 'pop rap']",1.0,76.0,158.351,0.77,10.0,0.0,4.0,0.51,0.737,0.431,0.368,0.306,0.0,-7.753
69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,Only Human (Deluxe),204326,80,2024,soft pop,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2018,5545118.0,['pop'],14.0,72.0,171.006,0.235,10.0,1.0,3.0,0.0303,0.329,0.22,0.918,0.137,0.0,-7.699
0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,210251,77,2024,,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,2020,108717184.0,['pop'],16.0,100.0,139.883,0.357,0.0,1.0,4.0,0.0522,0.777,0.172,0.757,0.108,7.28e-06,-6.942
0Y1RDty5uEqseA1C4kqa4x,Heaven,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,Bridges,194141,53,2024,soft pop,https://open.spotify.com/track/0Y1RDty5uEqseA1C4kqa4x,2022,5545118.0,['pop'],14.0,72.0,127.531,0.353,2.0,1.0,4.0,0.033,0.566,0.394,0.52,0.11,0.0,-7.624
4l0RmWt52FxpVxMNni6i63,you broke me first,Tate McRae,45dkTj5sMRSjrmBSBeiHym,TOO YOUNG TO BE SAD,170234,85,2024,,https://open.spotify.com/track/4l0RmWt52FxpVxMNni6i63,2021,5211606.0,['pop'],6.0,82.0,124.027,0.379,4.0,1.0,4.0,0.0543,0.66,0.0762,0.798,0.0913,0.0,-9.357
57DJaoHdeeRrg7MWthNnee,Body Back (feat. Maia Wright),"Gryffin, Maia Wright",2ZRQcIgzPCVaT9XKhXZIzh,Gravity,214546,64,2024,edm; melodic bass; future bass,https://open.spotify.com/track/57DJaoHdeeRrg7MWthNnee,2019,946966.0,"['edm', 'pop dance']",16.0,64.0,123.036,0.832,8.0,1.0,4.0,0.0366,0.687,0.448,0.0931,0.183,1.32e-06,-4.434
000xQL6tZNLJzIrtIgxqSl,Still Got Time (feat. PARTYNEXTDOOR),"ZAYN, PARTYNEXTDOOR",5ZsFI1h6hIdQRw2ti0hz81,Still Got Time (feat. PARTYNEXTDOOR),188193,56,2024,,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,2017,22805851.0,"['pop', 'uk pop']",1.0,73.0,120.963,0.627,7.0,1.0,4.0,0.0639,0.748,0.524,0.131,0.0852,0.0,-6.029
00KVz6PXOl8T68W8PTwJJE,走到飛 - 完整版,"TroutFresh, ØZI, Julia Wu, Kumachan, BCW, Barry Chen, 大支",78IEFKJN8gQgJM1WOvt2Tl,走到飛 (完整版),304966,43,2024,chinese hip hop; taiwanese pop; chinese r&b; taiwanese indie; chinese indie; mandopop; c-pop,https://open.spotify.com/track/00KVz6PXOl8T68W8PTwJJE,2018,77652.0,"['mandopop', 'taiwan hip hop']",1.0,33.0,148.055,0.799,8.0,0.0,4.0,0.0878,0.636,0.19,0.011,0.128,0.0,-2.663
6Id2xJ5UnVKrncAlwKZCr2,明月传说 - 电视剧《风起霓裳》主题曲,Zhou Shen,0BezPR1Hn38i8qShQKunSD,明月传说 (电视剧《风起霓裳》主题曲),255251,40,2024,gufeng; c-pop; mandopop,https://open.spotify.com/track/6Id2xJ5UnVKrncAlwKZCr2,2021,448598.0,"['chinese talent show', 'mainland chinese pop']",1.0,53.0,177.625,0.224,6.0,0.0,4.0,0.03,0.355,0.221,0.926,0.104,0.00012,-11.852
76qqDJijAjFph7sjUxNVG8,Shhh,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,182240,62,2024,k-pop,https://open.spotify.com/track/76qqDJijAjFph7sjUxNVG8,2023,745889.0,['k-pop girl group'],6.0,68.0,99.98,0.758,6.0,1.0,4.0,0.117,0.796,0.829,0.156,0.0622,2.65e-06,-4.402
5gqGq4xbGAypDUD6YZVIUG,Try,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,Try,136941,0,2024,,https://open.spotify.com/track/5gqGq4xbGAypDUD6YZVIUG,2024,248275.0,['singer-songwriter pop'],1.0,57.0,169.826,0.863,7.0,1.0,4.0,0.0476,0.568,0.654,0.0583,0.161,0.00319,-5.232
0W6cB9dPUnsL5iKOpxuSAK,Run Back To You,"LAY, LAUV",4o7tWrzQOqarDtTMWD2HV9,Run Back To You,188750,57,2024,c-pop; chinese hip hop; malay pop; mandopop; k-pop,https://open.spotify.com/track/0W6cB9dPUnsL5iKOpxuSAK,2024,1518016.0,"['chinese electropop', 'chinese idol pop', 'k-pop']",1.0,56.0,117.993,0.594,10.0,1.0,4.0,0.0454,0.925,0.885,0.0341,0.107,0.00232,-5.755
4RJTTrZqPFWaWACVXHkvjw,Everyday,"Ariana Grande, Future",66CXWjxzNUsdJxJ2JdwvnR,Dangerous Woman,194840,70,2024,pop,https://open.spotify.com/track/4RJTTrZqPFWaWACVXHkvjw,2016,95921722.0,['pop'],11.0,90.0,131.004,0.733,7.0,0.0,4.0,0.0563,0.637,0.431,0.0149,0.162,0.0,-4.413
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",66CXWjxzNUsdJxJ2JdwvnR,Charlie's Angels (Original Motion Picture Soundtrack),190066,72,2024,pop,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,2019,95921722.0,['pop'],11.0,90.0,102.861,0.755,1.0,1.0,4.0,0.0448,0.644,0.334,0.00237,0.0859,7.64e-06,-5.325
4mFcwFOlSCxp6hjemRXwpd,hurt my feelings,Tate McRae,45dkTj5sMRSjrmBSBeiHym,THINK LATER,122416,71,2024,,https://open.spotify.com/track/4mFcwFOlSCxp6hjemRXwpd,2023,5211606.0,['pop'],14.0,82.0,98.014,0.829,2.0,1.0,4.0,0.0509,0.667,0.265,0.0168,0.155,0.0,-3.74
36gcliMRX1vCpgnrZE3dFZ,10:35,"Tiësto, Tate McRae",2o5jDhtHVPhrJdv3cEQ99Z,DRIVE,172252,78,2024,edm; trance; big room,https://open.spotify.com/track/36gcliMRX1vCpgnrZE3dFZ,2023,7223693.0,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']",12.0,82.0,120.003,0.793,8.0,1.0,4.0,0.097,0.696,0.698,0.0683,0.18,3.78e-06,-5.733
0WdR2AyLW1Drd3OUdwezM0,everytime,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Sweetener,172106,78,2024,pop,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,2018,95921722.0,['pop'],15.0,90.0,148.152,0.614,10.0,0.0,4.0,0.0431,0.71,0.658,0.186,0.0974,0.0,-6.757
09b31KaJfkzpPGNDsihd4t,IBTFY,"UZ, TroyBoi",2hndbDJCfHwD1o2ZTzKLMo,IBTFY,152275,22,2024,edm trap,https://open.spotify.com/track/09b31KaJfkzpPGNDsihd4t,2024,56172.0,['electronic trap'],1.0,30.0,145.129,0.825,11.0,1.0,4.0,0.0357,0.695,0.4,0.0241,0.194,0.71,-2.952
3gqwGXmqVOoKl7wqVMNJ7g,毒蘋果,G.E.M.,7aRC4L63dBn3CiLDuWaLSI,毒蘋果,251272,38,2024,mandopop; c-pop; cantopop; taiwanese pop; gufeng; malay pop,https://open.spotify.com/track/3gqwGXmqVOoKl7wqVMNJ7g,2018,2694281.0,['mandopop'],3.0,60.0,109.993,0.742,7.0,1.0,4.0,0.0265,0.677,0.487,0.00296,0.16,0.0,-5.28
7LtN3QdIRFlSyZXLOv2LQW,where tf have you been?,vaultboy,0K87f3owemzI8NUCoEIXOB,where tf have you been?,170602,26,2024,,https://open.spotify.com/track/7LtN3QdIRFlSyZXLOv2LQW,2024,249592.0,['singer-songwriter pop'],1.0,57.0,82.786,0.478,7.0,1.0,4.0,0.0572,0.564,0.363,0.00455,0.0739,0.0,-6.543
5wTM6WiTkZ8pMqZTzKDkU2,HOW IT GOES,Matt Corman,2AqMgLvl1EKuvpjFQIIX0U,HOW IT GOES,141465,55,2024,,https://open.spotify.com/track/5wTM6WiTkZ8pMqZTzKDkU2,2024,28595.0,[],1.0,45.0,102.996,0.533,11.0,0.0,4.0,0.178,0.828,0.163,0.0707,0.294,0.0234,-7.772
1NMYbsFZyxwHRNaLGzFGWh,Who I Am,"Alan Walker, Putri Ariani, Peder Elias",7vk5e3vY1uw9plTHJAMwjN,Who I Am,193776,63,2024,,https://open.spotify.com/track/1NMYbsFZyxwHRNaLGzFGWh,2024,38423094.0,['electro house'],1.0,77.0,108.864,0.53,5.0,0.0,5.0,0.0405,0.531,0.329,0.133,0.0927,0.0,-5.267
6Cds0aUGW0olm8E5kxSZ5J,Million Cash,"Connor Price, Armani White",5zixe6AbgXPqt4c1uSl94L,Million Cash,144059,60,2023,,https://open.spotify.com/track/6Cds0aUGW0olm8E5kxSZ5J,2023,1293601.0,['singer-songwriter pop'],1.0,71.0,130.047,0.617,1.0,1.0,4.0,0.251,0.942,0.648,0.187,0.277,3.9e-05,-6.005
3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,Kat Dahlia,1peH5tSqnYm8W6Bo3I5egE,My Garden,202666,70,2023,,https://open.spotify.com/track/3U1TuSqHIubBA10cVP7Sk6,2015,300297.0,"['hip pop', 'miami hip hop']",11.0,47.0,121.868,0.638,7.0,1.0,3.0,0.0505,0.632,0.574,0.137,0.125,0.0,-6.731
7fdTVjOFYWyfUXXTpIL917,Fantastic,Tyga,5LHRHt1k9lMyONurDHEdrp,Fantastic,172361,60,2023,,https://open.spotify.com/track/7fdTVjOFYWyfUXXTpIL917,2022,6784058.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0,75.0,105.98,0.572,2.0,1.0,4.0,0.179,0.938,0.191,0.00668,0.0932,0.0,-4.682
49COPp81lGS9Hl9OwKlsKl,Polaroid,"Jonas Blue, Liam Payne, Lennon Stella",1HBjj22wzbscIZ9sEb5dyf,Blue,193377,65,2023,tropical house,https://open.spotify.com/track/49COPp81lGS9Hl9OwKlsKl,2018,3724571.0,"['pop', 'pop dance', 'tropical house', 'uk dance']",15.0,70.0,114.043,0.898,7.0,0.0,4.0,0.0361,0.652,0.472,0.29,0.073,0.0,-4.481
5B8VpcIC3EAI3wke3XQoRy,Fire!,"Alan Walker, YUQI, JVKE, i-dle",7vk5e3vY1uw9plTHJAMwjN,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",123624,61,2023,,https://open.spotify.com/track/5B8VpcIC3EAI3wke3XQoRy,2023,38423094.0,['electro house'],1.0,77.0,125.0,0.702,1.0,1.0,4.0,0.0471,0.764,0.378,0.0621,0.08,0.0,-5.738
5X1VGqaNrpXC8HBPEA4uDT,Be Your Everything,BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,Crazy World,210706,54,2023,pop punk; emo,https://open.spotify.com/track/5X1VGqaNrpXC8HBPEA4uDT,2012,1189868.0,"['neon pop punk', 'pop punk']",11.0,57.0,148.035,0.833,10.0,1.0,4.0,0.0334,0.501,0.68,0.0303,0.0788,0.0,-4.954
7uyeEbG6hyApgXuEypGcsZ,Baddie,IVE,6RHTUrRF63xao58xh9FXYJ,I'VE MINE,154360,66,2023,k-pop,https://open.spotify.com/track/7uyeEbG6hyApgXuEypGcsZ,2023,3978756.0,['k-pop girl group'],6.0,71.0,160.045,0.678,5.0,1.0,4.0,0.0464,0.736,0.757,0.0459,0.104,5.46e-06,-4.503
3gTQwwDNJ42CCLo3Sf4JDd,S-Class,Stray Kids,2dIgFjalVxs4ThymZ67YCE,5-STAR,195688,76,2023,k-pop; noise music,https://open.spotify.com/track/3gTQwwDNJ42CCLo3Sf4JDd,2023,15173090.0,"['k-pop', 'k-pop boy group', 'pop']",12.0,79.0,104.996,0.781,5.0,0.0,4.0,0.333,0.886,0.672,0.0895,0.0715,0.0,-1.837
7e7JVMegy4WBMnzuZE9Srq,Different Lives,"Fly By Midnight, Rachel Grae",4rQTEdG6hDVOlDUFKs9EjZ,Different Lives,197250,64,2023,,https://open.spotify.com/track/7e7JVMegy4WBMnzuZE9Srq,2023,248275.0,['singer-songwriter pop'],1.0,57.0,120.012,0.825,0.0,0.0,4.0,0.0337,0.667,0.681,0.0489,0.132,0.0,-5.415
021L6LlBBtr34BmFRHd9Ic,FIRST,EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,Last Melody,212280,56,2023,k-pop; noise music,https://open.spotify.com/track/021L6LlBBtr34BmFRHd9Ic,2021,2139107.0,"['k-pop', 'k-pop girl group']",3.0,55.0,152.02,0.864,6.0,0.0,4.0,0.0654,0.611,0.455,0.00852,0.136,1.68e-06,-2.345
6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,MANIFESTO : DAY 1,180750,68,2023,k-pop,https://open.spotify.com/track/6PRy17C5LiiN7VCLS6IA98,2022,8499927.0,"['anime', 'k-pop boy group']",6.0,75.0,156.096,0.9,9.0,0.0,4.0,0.264,0.658,0.526,0.0364,0.0771,0.0,-3.479
5AxhA8xrGrHFqUjIVbrDk0,Overnight,"Connor Price, Tommy Royale",5zixe6AbgXPqt4c1uSl94L,Overnight,130330,51,2023,,https://open.spotify.com/track/5AxhA8xrGrHFqUjIVbrDk0,2023,1293601.0,['singer-songwriter pop'],1.0,71.0,104.041,0.777,6.0,0.0,4.0,0.121,0.869,0.362,0.0403,0.107,0.0,-4.493
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,You're Losing Me (From The Vault),277831,76,2023,,https://open.spotify.com/track/3CWq0pAKKTWb0K4yiglDc4,2023,108717184.0,['pop'],1.0,100.0,102.984,0.391,0.0,1.0,4.0,0.052,0.747,0.195,0.529,0.111,0.003,-13.767
6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Justice,153190,88,2023,,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,2021,74608422.0,"['canadian pop', 'pop']",16.0,86.0,153.96,0.741,2.0,1.0,4.0,0.0478,0.601,0.441,0.185,0.415,2.91e-05,-5.569
2hqn75Y9fEzL0qPoPRXCvX,Fire,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,FML,158213,57,2023,k-pop,https://open.spotify.com/track/2hqn75Y9fEzL0qPoPRXCvX,2023,11246705.0,"['k-pop', 'k-pop boy group']",6.0,76.0,119.96,0.666,1.0,1.0,4.0,0.274,0.963,0.771,0.0864,0.0723,0.0,-3.085
3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,BATTER UP,188179,74,2023,k-pop,https://open.spotify.com/track/3VBj0lzjmhTzVFPEDOjNCG,2023,1164812.0,[],1.0,72.0,130.01,0.685,11.0,0.0,4.0,0.105,0.903,0.873,0.069,0.127,1.12e-05,-4.772
7pXKHhayzs2JVDP5VKxUo6,Cash Money,Tyga,5LHRHt1k9lMyONurDHEdrp,Cash Money - Single,210114,51,2023,,https://open.spotify.com/track/7pXKHhayzs2JVDP5VKxUo6,2016,6784058.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0,75.0,99.984,0.58,5.0,0.0,4.0,0.163,0.928,0.473,0.163,0.112,0.0,-4.268
1nxq1mZ8No27L4e5BAMrE3,归去来兮 - 网剧《双世宠妃2》主题曲,叶炫清,74UyyufIwsQ17VOkYbau9H,归去来兮 (网剧《双世宠妃2》主题曲),238421,48,2023,gufeng; c-pop; mandopop,https://open.spotify.com/track/1nxq1mZ8No27L4e5BAMrE3,2018,15446.0,"['chinese drama ost', 'zhongguo feng']",2.0,38.0,140.05,0.495,0.0,0.0,4.0,0.0317,0.434,0.343,0.703,0.107,0.0,-9.223
2B4Da1gud3hAKcCwo0dNMG,Cheap Cologne,GRAHAM,662lI9CXPZ0a6ou4CkLr0G,Cheap Cologne,131600,0,2023,,https://open.spotify.com/track/2B4Da1gud3hAKcCwo0dNMG,2023,185130.0,['singer-songwriter pop'],1.0,63.0,149.996,0.676,0.0,1.0,4.0,0.0411,0.611,0.313,0.645,0.0842,0.0,-6.591
3gt3BD4A92u4nv6oS5Jkmq,he never will,Alexander Stewart,0znpFLuaey34oJTE1jHSnT,he never will,171133,51,2023,pop singer-songwriter,https://open.spotify.com/track/3gt3BD4A92u4nv6oS5Jkmq,2023,996771.0,['singer-songwriter pop'],1.0,62.0,130.013,0.764,8.0,1.0,4.0,0.0503,0.672,0.533,0.118,0.109,0.0,-4.92
0HD8mbiPjp3o94X3EaZp0o,exes,Tate McRae,45dkTj5sMRSjrmBSBeiHym,exes,159400,5,2023,,https://open.spotify.com/track/0HD8mbiPjp3o94X3EaZp0o,2023,5211606.0,['pop'],2.0,82.0,136.965,0.569,5.0,0.0,4.0,0.0621,0.838,0.551,0.152,0.102,0.000136,-6.324
1RnGnadcVIfwOzk5OR8Hg2,一首未完的歌,Nicky Lee,6DuHQk8gJbyVlhajer8IuF,一首未完的歌,156860,0,2023,mandopop; c-pop; taiwanese pop; chinese r&b; malay pop,https://open.spotify.com/track/1RnGnadcVIfwOzk5OR8Hg2,2023,120964.0,['mandopop'],2.0,53.0,139.538,0.48,9.0,1.0,4.0,0.0381,0.424,0.281,0.744,0.114,0.0,-7.527
0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),"A Boogie Wit da Hoodie, Tyga, Offset",31W5EY0aAly4Qieq6OFu6I,Hoodie SZN,192779,61,2023,melodic rap,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2018,8108788.0,"['melodic rap', 'rap', 'trap']",20.0,77.0,191.971,0.622,6.0,0.0,4.0,0.133,0.736,0.506,0.0235,0.151,0.0,-4.653
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",31W5EY0aAly4Qieq6OFu6I,The Bigger Artist,209269,81,2023,melodic rap,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2017,8108788.0,"['melodic rap', 'rap', 'trap']",15.0,77.0,129.014,0.81,5.0,0.0,4.0,0.0568,0.839,0.814,0.501,0.117,0.0,-5.274
1Hdh6lJUR1WZCiNPVWxLTA,ON TEN,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,ON TEN,137721,49,2023,,https://open.spotify.com/track/1Hdh6lJUR1WZCiNPVWxLTA,2022,745211.0,"['indie pop rap', 'pop rap', 'rhode island rap']",3.0,60.0,162.037,0.741,4.0,1.0,4.0,0.0527,0.771,0.712,0.0554,0.31,0.0,-5.59
0C9jcWGLKuVTg03yh3zyZP,萬物不如你,Jason Zhang,75udD9hen8NeHTe92rUNLa,萬物不如你 (電視劇《長相思》主題曲),240085,48,2023,gufeng; c-pop; mandopop,https://open.spotify.com/track/0C9jcWGLKuVTg03yh3zyZP,2023,4846.0,[],2.0,39.0,80.057,0.285,10.0,1.0,4.0,0.0299,0.506,0.253,0.83,0.101,0.0,-11.477
1OG1NoKpZZLrMqMYCk9m84,LALALALA,Stray Kids,2dIgFjalVxs4ThymZ67YCE,ROCK-STAR,182224,78,2023,k-pop; noise music,https://open.spotify.com/track/1OG1NoKpZZLrMqMYCk9m84,2023,15173090.0,"['k-pop', 'k-pop boy group', 'pop']",8.0,79.0,125.976,0.849,0.0,1.0,4.0,0.0493,0.705,0.609,0.0647,0.653,0.0,-2.595
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,6YVMFz59CuY7ngCxTxjpxE,Drama - The 4th Mini Album,214973,76,2023,k-pop,https://open.spotify.com/track/5XWlyfo0kZ8LF7VSyfS4Ew,2023,5134246.0,['k-pop girl group'],7.0,71.0,131.016,0.872,6.0,0.0,4.0,0.0417,0.644,0.378,0.164,0.363,0.0,-1.54
4XYz4ldX2fMUZatfsz4gkY,風,隊長,4SpsVETdnMLwPHyOW0FlQz,風,235912,39,2023,chinese r&b; mandopop; c-pop; chinese hip hop,https://open.spotify.com/track/4XYz4ldX2fMUZatfsz4gkY,2023,184435.0,['chinese viral pop'],1.0,53.0,130.092,0.617,2.0,1.0,4.0,0.0351,0.502,0.194,0.0158,0.0772,3.5e-06,-7.999
