track_id,genres,artist_name,explicit,tempo,release_date,energy,key,popularity,duration_ms,mode,time_signature,album_name,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness,song_name,audio_profile_score,matched_taste_cluster,genre_preference_score,personalized_score,spotify_url
7s4USejbr9Kqj7PpG8Yh6J,"['dance pop', 'pop', 'pop rap']",Taio Cruz,False,119.92,2010-01-01,0.687,1.0,32.0,,1.0,4.0,Rokstarr,0.0643,0.719,0.544,0.021,0.109,0.0,-5.923,Dirty Picture,0.9622221440076828,2,0.6362926548501134,0.897036246176169,https://open.spotify.com/track/7s4USejbr9Kqj7PpG8Yh6J
0TJvCwVLIjUe2W4Chmy22v,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Unknown Artist,False,163.962,2010-01-01,0.837,11.0,13.0,,0.0,4.0,Neon,0.0786,0.638,0.476,0.0816,0.315,0.0,-6.501,Miss Popular,0.9603806013862292,4,0.6362926548501134,0.8955630120790061,https://open.spotify.com/track/0TJvCwVLIjUe2W4Chmy22v
2YrVQLZ9tsRwscXxgq646O,"['dance pop', 'pop', 'pop dance', 'pop rap']",Unknown Artist,False,107.026,2016-05-06,0.806,8.0,28.0,,0.0,4.0,"At Night, Alone.",0.0633,0.717,0.519,0.0901,0.156,0.0,-8.348,Not That Simple - Kyle Tree Remix,0.9580666273832321,2,0.6450273318008386,0.8954587682667535,https://open.spotify.com/track/2YrVQLZ9tsRwscXxgq646O
00qyVgLK2j92HYoFaNCnVD,"['dance pop', 'pop', 'pop rap']",Unknown Artist,False,119.923,2010-01-01,0.669,1.0,40.0,,1.0,4.0,The Rokstarr Hits Collection,0.0723,0.714,0.54,0.016,0.11,0.0,-6.461,Dirty Picture,0.9594629829128584,2,0.6362926548501134,0.8948289173003094,https://open.spotify.com/track/00qyVgLK2j92HYoFaNCnVD
3IAErgL8mZnj4rypSBYnBr,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Unknown Artist,True,160.229,2011-12-02,0.682,10.0,0.0,,1.0,4.0,rEVOLVEr (Deluxe Version),0.0936,0.682,0.513,0.125,0.222,0.0,-5.243,Look at Her Go (feat. Chris Brown),0.9626804292201996,4,0.6225046180087715,0.894645266977914,https://open.spotify.com/track/3IAErgL8mZnj4rypSBYnBr
0prbvDtiY8FrZKEj8LF4Rs,"['dfw rap', 'melodic rap', 'pop', 'rap']",Post Malone,False,100.924,2022-06-03,0.681,5.0,58.0,,1.0,4.0,Twelve Carat Toothache,0.0745,0.736,0.481,0.106,0.12,0.0,-6.063,I Like You (A Happier Song) (with Doja Cat),0.9759854773680369,2,0.5688151481260303,0.8945514115196356,https://open.spotify.com/track/0prbvDtiY8FrZKEj8LF4Rs
0GWYApQBwErVPkyXYCTJjI,"['dance pop', 'girl group', 'pop']",The Pussycat Dolls,False,120.014,2020-02-07,0.74,10.0,0.0,204176.0,0.0,4.0,React,0.0697,0.745,0.544,0.116,0.117,0.0,-5.719,React,0.9770476371049881,2,0.5628452510562199,0.8942071598952345,https://open.spotify.com/track/0GWYApQBwErVPkyXYCTJjI
5YHtQaUrOdKHeyDPHvVa6x,"['dance pop', 'pop']",Unknown Artist,False,132.75,1985-02-14,0.46,0.0,40.0,,0.0,4.0,Whitney Houston (The Deluxe Anniversary Edition),0.0276,0.587,0.3,0.512,0.14,0.0,-11.357,All at Once,0.9736528396606445,0,0.5628452510562199,0.8914913219397597,https://open.spotify.com/track/5YHtQaUrOdKHeyDPHvVa6x
0mVapHj1zhlVpHChhXRWc3,"['dance pop', 'pop', 'talent show']",Kelly Clarkson,False,112.058,2019-04-26,0.732,8.0,38.0,,1.0,4.0,UglyDolls (Original Motion Picture Soundtrack),0.0366,0.73,0.546,0.0823,0.0757,0.0,-2.556,Broken & Beautiful,0.9684106906255087,2,0.5628452510562199,0.8872976027116509,https://open.spotify.com/track/0mVapHj1zhlVpHChhXRWc3
5u1kFWItrvidV7dEDa3j1T,"['dance pop', 'pop', 'urban contemporary']",Unknown Artist,False,117.527,2015-05-15,0.503,1.0,34.0,,1.0,4.0,#1 to Infinity,0.0338,0.496,0.329,0.503,0.105,0.0,-6.433,Against All Odds (Take A Look at Me Now) (feat. Westlife),0.9682139530777931,0,0.5628452510562199,0.8871402126734785,https://open.spotify.com/track/5u1kFWItrvidV7dEDa3j1T
19JdbdEwQI7bCxefMokZO8,"['dance pop', 'pop', 'pop rap']",Unknown Artist,False,123.95,2005-01-01,0.682,1.0,67.0,,0.0,4.0,Monkey Business,0.225,0.801,0.586,0.111,0.109,1.56e-05,-5.919,My Humps,0.9475650240977606,1,0.6362926548501134,0.8853105502482312,https://open.spotify.com/track/19JdbdEwQI7bCxefMokZO8
5pNcCymzIlygh7VrOi4h67,"['dance pop', 'pop', 'pop rap']",Unknown Artist,False,123.94,2019-12-06,0.682,1.0,4.0,,0.0,4.0,00s & 10s Classics,0.225,0.802,0.586,0.112,0.109,1.63e-05,-5.919,My Humps,0.9475157757600149,1,0.6362926548501134,0.8852711515780347,https://open.spotify.com/track/5pNcCymzIlygh7VrOi4h67
6PS1YRjdJ5Muakh2oh0UB2,"['dance pop', 'pop', 'urban contemporary']",Mariah Carey,False,117.763,2000-08-08,0.498,1.0,58.0,,1.0,4.0,Against All Odds (Take A Look at Me Now) EP,0.0299,0.542,0.218,0.49,0.101,0.0,-6.332,Against All Odds (Take A Look at Me Now) - Mariah Only,0.965465302268664,0,0.5628452510562199,0.8849412920261752,https://open.spotify.com/track/6PS1YRjdJ5Muakh2oh0UB2
20jYtEun4dUdYZ9foaOC48,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,False,123.95,2005-01-01,0.682,1.0,70.0,,0.0,4.0,Monkey Business,0.222,0.802,0.586,0.111,0.109,1.39e-05,-5.924,My Humps,0.9470846752325693,1,0.6362926548501134,0.8849262711560782,https://open.spotify.com/track/20jYtEun4dUdYZ9foaOC48
04yDiQ6Xdiq8saPsmHOdw3,"['dance pop', 'neo mellow', 'pop']",Colbie Caillat,False,108.991,2023-09-08,0.705,11.0,44.0,,1.0,4.0,I'll Be Here,0.0254,0.642,0.516,0.0765,0.141,8.33e-06,-6.88,I'll Be Here,0.9653268431623777,2,0.5628452510562199,0.8848305247411462,https://open.spotify.com/track/04yDiQ6Xdiq8saPsmHOdw3
2lYTJK94hb0fd1LQtb6Dhk,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,False,127.95,2018-07-26,0.738,4.0,55.0,,0.0,4.0,Don't Leave Me Alone (feat. Anne-Marie),0.0477,0.659,0.481,0.118,0.115,0.0,-5.072,Don't Leave Me Alone (feat. Anne-Marie),0.9596483384569486,2,0.5773927817191846,0.883197227109396,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
7r5Q8PAJtlwYRoPtlZcOBv,"['canadian pop', 'dance pop', 'pop']",Carly Rae Jepsen,False,109.544,2015-06-24,0.802,5.0,10.0,,0.0,4.0,Emotion,0.0541,0.694,0.513,0.114,0.152,0.0,-4.948,Gimmie Love,0.9622971390684446,2,0.5628452510562199,0.8824067614659997,https://open.spotify.com/track/7r5Q8PAJtlwYRoPtlZcOBv
38TlYe1miTAL6r1FyJj7PS,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Alesso,False,124.995,2016-05-13,0.729,2.0,38.0,,1.0,4.0,I Wanna Know (Alesso & Deniz Koyu Remix),0.0539,0.71,0.532,0.0743,0.0419,3.89e-06,-4.978,I Wanna Know - Alesso & Deniz Koyu Remix,0.9583308299382528,2,0.5773927817191846,0.8821432202944393,https://open.spotify.com/track/38TlYe1miTAL6r1FyJj7PS
2ls70nUDfjzm1lSRDuKxmw,['pop'],Taylor Swift,False,96.009,2014-01-01,0.678,5.0,62.0,,1.0,4.0,1989,0.0646,0.752,0.583,0.085,0.13,1.64e-06,-5.421,Blank Space,0.9705896005034447,2,0.5272890992262464,0.8819295002480051,https://open.spotify.com/track/2ls70nUDfjzm1lSRDuKxmw
38td8VabuKlQt72Q2VnhbO,"['k-pop', 'k-pop boy group', 'pop']",BTS,False,106.022,2018-05-18,0.688,11.0,0.0,230063.0,0.0,4.0,Love Yourself 轉 'Tear',0.0543,0.664,0.65,0.153,0.173,9.14e-05,-6.466,134340,0.9534006615479788,2,0.5960165277690748,0.881923834792198,https://open.spotify.com/track/38td8VabuKlQt72Q2VnhbO
38EgNVoeBZk7OqDgnX7RRE,['pop'],Maroon 5,False,102.049,2019-06-21,0.719,0.0,12.0,,0.0,4.0,00s Music,0.0299,0.7,0.554,0.0544,0.146,0.0,-5.366,She Will Be Loved,0.9701213240623474,2,0.5272890992262464,0.8815548790951272,https://open.spotify.com/track/38EgNVoeBZk7OqDgnX7RRE
4MxGfhE3DKxBhdSWTYvc4h,['pop'],Katy Perry,False,95.98,2013-10-18,0.673,8.0,41.0,,1.0,4.0,PRISM (Deluxe),0.0335,0.724,0.509,0.0951,0.0844,0.0,-4.348,It Takes Two,0.9696493372321129,2,0.5272890992262464,0.8811772896309397,https://open.spotify.com/track/4MxGfhE3DKxBhdSWTYvc4h
2UN0lp72LAusrXi8LLVomt,"['pop', 'singer-songwriter pop', 'uk pop']",Ed Sheeran,False,95.055,2022-04-22,0.643,4.0,63.0,,0.0,4.0,2step (feat. Lil Baby),0.0828,0.693,0.477,0.138,0.108,0.0,-5.867,2step (feat. Lil Baby),0.9642072667678198,2,0.5459216973235,0.8805501528789559,https://open.spotify.com/track/2UN0lp72LAusrXi8LLVomt
1ZGmHLgYlD0IBdvCbOd1bI,"['dance pop', 'pop', 'pop rap']",Timbaland,False,122.953,2009-01-01,0.697,1.0,42.0,,0.0,4.0,Shock Value II (International Deluxe version),0.0468,0.745,0.433,0.00724,0.109,0.0141,-8.537,Marchin On (Featuring OneRepublic) - Timbo Version,0.9415562997261683,2,0.6362926548501134,0.8805035707509574,https://open.spotify.com/track/1ZGmHLgYlD0IBdvCbOd1bI
1j7gu39Ww3OiSUAVyCAJ6V,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,False,131.936,2022-09-01,0.816,8.0,22.0,,0.0,4.0,Don't You Worry (Farruko Remix),0.0368,0.76,0.505,0.0652,0.169,0.00372,-3.928,Don't You Worry - Farruko Remix,0.9413807094097137,2,0.6362926548501134,0.8803630984977937,https://open.spotify.com/track/1j7gu39Ww3OiSUAVyCAJ6V
6YIez8GxRdbHyViQA8DkyE,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Jay Sean,False,124.024,2009-01-11,0.644,0.0,34.0,,0.0,4.0,Tonight,0.0397,0.846,0.509,0.0408,0.113,0.0,-6.461,Tonight - Radio Edit,0.9413024683793386,2,0.6362926548501134,0.8803005056734936,https://open.spotify.com/track/6YIez8GxRdbHyViQA8DkyE
68v24wjrcfccKa7XDGlAEJ,"['dance pop', 'pop']",Fergie,False,91.97,2007-01-01,0.693,0.0,19.0,,1.0,4.0,Clumsy (Collipark Remix),0.0333,0.648,0.515,0.091,0.0705,3.41e-05,-6.251,Clumsy - Pajon Rock MIx,0.957519938548406,2,0.5628452510562199,0.8785850010499688,https://open.spotify.com/track/68v24wjrcfccKa7XDGlAEJ
3tvWMBIblzT5FSjKtIeRR1,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,True,150.053,2008-09-08,0.687,9.0,0.0,,0.0,4.0,Paper Trail,0.0709,0.68,0.467,0.0161,0.261,0.0,-6.162,Whatever You Like,0.9596327642599741,4,0.5531966994800214,0.8783455513039836,https://open.spotify.com/track/3tvWMBIblzT5FSjKtIeRR1
7Hv89f7Dpm5Hce1XkBbjQZ,"['dance pop', 'pop', 'urban contemporary']",Jennifer Lopez,False,129.998,2011-01-01,0.68,11.0,0.0,,1.0,4.0,On The Floor,0.0932,0.765,0.462,0.0953,0.138,0.0009,-6.306,On The Floor - Radio Edit,0.9570690939823786,2,0.5628452510562199,0.8782243253971469,https://open.spotify.com/track/7Hv89f7Dpm5Hce1XkBbjQZ
24cfZ0kvR6EhXBJ8hLpbY9,"['dance pop', 'pop', 'pop dance', 'pop rap']",Mike Posner,False,102.008,2015-07-24,0.807,7.0,0.0,,0.0,4.0,I Took A Pill In Ibiza (Seeb Remix),0.0732,0.679,0.658,0.0382,0.106,2.85e-05,-4.644,I Took A Pill In Ibiza - Seeb Remix,0.9354887356360754,2,0.6450273318008386,0.8773964548690281,https://open.spotify.com/track/24cfZ0kvR6EhXBJ8hLpbY9
55mqjVWJDJ3AWxln12e3ro,"['dance pop', 'pop']",Britney Spears,False,101.942,2016,0.591,9.0,0.0,,0.0,4.0,Glory (Deluxe Version),0.0451,0.751,0.563,0.0734,0.108,1.82e-05,-7.091,Just Like Me,0.9555149873097738,2,0.5628452510562199,0.8769810400590631,https://open.spotify.com/track/55mqjVWJDJ3AWxln12e3ro
0jeCoIGrGhw8lnkd5YF0qB,"['pop', 'r&b', 'rap']",Kehlani,False,108.511,2022-04-29,0.442,0.0,44.0,,0.0,4.0,blue water road,0.0537,0.533,0.379,0.54,0.104,6.46e-06,-6.003,get me started (feat. syd),0.959510733683904,0,0.5460225466655976,0.8768130962802428,https://open.spotify.com/track/0jeCoIGrGhw8lnkd5YF0qB
1CmmRxVeqXDdqbSoPy1XgV,"['dance pop', 'dancehall', 'pop', 'pop rap']",Sean Paul,False,120.015,2011-10-31,0.776,7.0,28.0,,0.0,4.0,She Doesn't Mind,0.0693,0.718,0.622,0.000624,0.207,5.3e-06,-5.208,She Doesn't Mind,0.9366895606120428,2,0.6362926548501134,0.876610179459657,https://open.spotify.com/track/1CmmRxVeqXDdqbSoPy1XgV
7JGoiIouGqreRXOrHFAIyr,"['dance pop', 'pop']",Britney Spears,False,123.001,2020-12-11,0.695,7.0,54.0,,0.0,4.0,Glory (Deluxe),0.112,0.697,0.588,0.161,0.221,0.0,-6.631,Make Me... (feat. G-Eazy),0.9543989449739456,2,0.5628452510562199,0.8760882061904005,https://open.spotify.com/track/7JGoiIouGqreRXOrHFAIyr
3gfC7gmHyxAuv2NjVMRMuU,"['dance pop', 'pop', 'post-teen pop']",Pia Mia,False,117.892,2015-10-30,0.651,7.0,0.0,,0.0,4.0,Touch,0.0763,0.78,0.606,0.0432,0.112,0.000429,-4.626,Touch,0.9541873782873154,2,0.5628452510562199,0.8759189528410963,https://open.spotify.com/track/3gfC7gmHyxAuv2NjVMRMuU
6cy3ki60hLwimwIje7tALf,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,True,104.994,2019-10-12,0.716,10.0,71.0,221714.0,0.0,4.0,RITMO (Bad Boys For Life),0.0657,0.721,0.667,0.0334,0.237,0.00084,-7.037,RITMO (Bad Boys For Life),0.9354591568311056,2,0.6362926548501134,0.8756258564349072,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
2JvWoj5bTklsb6fPzRfZ3x,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",Charli XCX,True,107.061,2021-11-04,0.74,0.0,38.0,,1.0,4.0,New Shapes (feat. Christine and the Queens and Caroline Polachek),0.0552,0.735,0.553,0.111,0.032,0.0,-4.929,New Shapes (feat. Christine and the Queens and Caroline Polachek),0.9625553116202354,2,0.5272890992262464,0.8755020691414377,https://open.spotify.com/track/2JvWoj5bTklsb6fPzRfZ3x
5RBpjLAvyLfBHnf3TtB47W,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Alesso,False,121.98,2021-03-19,0.65,6.0,0.0,,0.0,4.0,Going Dumb,0.0593,0.834,0.479,0.151,0.152,0.0,-4.855,Going Dumb (with Stray Kids),0.9498769193887711,2,0.5773927817191846,0.8753800918548539,https://open.spotify.com/track/5RBpjLAvyLfBHnf3TtB47W
0UOF9AAyS8H9iCWmePj29w,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,True,139.944,2018-11-30,0.701,1.0,42.0,,1.0,4.0,Championships,0.159,0.703,0.556,0.147,0.27,0.0,-4.764,Stuck in My Ways,0.9556864152352015,4,0.5531966994800214,0.8751884720841655,https://open.spotify.com/track/0UOF9AAyS8H9iCWmePj29w
5J1vxba3jtIW9s8fQdf0rh,"['hip pop', 'pop', 'queens hip hop', 'rap']",Nicki Minaj,True,114.208,2023-03-30,0.686,6.0,35.0,,0.0,4.0,Red Ruby Da Sleeze (Sped Up),0.301,0.714,0.38,0.0932,0.171,4.27e-06,-9.07,Red Ruby Da Sleeze - Sped Up,0.9515128086010615,1,0.5688151481260303,0.8749732765060554,https://open.spotify.com/track/5J1vxba3jtIW9s8fQdf0rh
4wOu5IoSblQbhBqF8zwodl,"['dance pop', 'neo mellow', 'pop']",Colbie Caillat,False,127.922,2007-01-01,0.477,9.0,0.0,,1.0,4.0,Coco,0.0379,0.574,0.249,0.624,0.11,0.0,-6.676,Bubbly,0.9528057823578516,0,0.5628452510562199,0.8748136760975254,https://open.spotify.com/track/4wOu5IoSblQbhBqF8zwodl
36naJUGTa5nfjyhbkUwH1y,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,False,107.96,2023-10-15,0.774,9.0,19.0,,0.0,4.0,Summer Holiday Music,0.041,0.71,0.61,0.117,0.0967,0.0,-5.511,Can't Feel My Face,0.9614637767275175,2,0.5272890992262464,0.8746288412272633,https://open.spotify.com/track/36naJUGTa5nfjyhbkUwH1y
6n0KwBRfQX2O5CPAfdcD6a,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",ScHoolboy Q,True,122.006,2013-01-01,0.642,9.0,0.0,,1.0,4.0,Yay Yay,0.0451,0.788,0.465,0.086,0.0974,0.0,-4.906,Yay Yay,0.9549325307210287,2,0.5531966994800214,0.8745853644728273,https://open.spotify.com/track/6n0KwBRfQX2O5CPAfdcD6a
3hqJdqziOPbu422kXaOyII,['pop'],Sabrina Carpenter,False,107.978,2015-04-14,0.678,2.0,39.0,,1.0,4.0,Eyes Wide Open,0.0401,0.649,0.528,0.0407,0.156,0.0,-6.233,Right Now,0.9612670789162318,2,0.5272890992262464,0.8744714829782347,https://open.spotify.com/track/3hqJdqziOPbu422kXaOyII
6aHCXTCkPiB4zgXKpB7BHS,"['k-pop', 'k-pop boy group', 'pop']",BTS,False,121.972,2018-08-24,0.761,5.0,0.0,,0.0,4.0,Love Yourself 結 'Answer',0.0897,0.761,0.483,0.246,0.103,0.0,-5.721,Trivia 承 : Love,0.9439240247011185,2,0.5960165277690748,0.8743425253147098,https://open.spotify.com/track/6aHCXTCkPiB4zgXKpB7BHS
0KxU9wjCedUxSGdjuFdBDu,"['dance pop', 'pop', 'pop rap']",Black Eyed Peas,True,112.989,2003-06-24,0.717,2.0,70.0,,1.0,4.0,Elephunk,0.266,0.805,0.582,0.0669,0.248,0.0,-3.956,Shut Up,0.9328869730234146,1,0.6362926548501134,0.8735681093887544,https://open.spotify.com/track/0KxU9wjCedUxSGdjuFdBDu
1nRA1PmMNZMv4BMV4Je8uK,"['dance pop', 'dancehall', 'pop', 'pop rap']",Sean Paul,False,115.028,2017-01-27,0.846,0.0,51.0,,1.0,4.0,No Lie (Remixes),0.14,0.809,0.574,0.0924,0.164,0.0,-3.727,No Lie - Sam Feldt Remix,0.9325452148914337,2,0.6362926548501134,0.8732947028831697,https://open.spotify.com/track/1nRA1PmMNZMv4BMV4Je8uK
1kLDhqeTHG7HbwATI4Q7xX,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",The Game,True,141.914,2022-08-12,0.593,6.0,0.0,,0.0,4.0,DRILLMATIC Heart vs. Mind,0.312,0.693,0.429,0.166,0.0863,2.9e-06,-6.792,K.I.L.L.A.S. (Feat. Cam’ron),0.9532314936319987,1,0.5531966994800214,0.8732245348016032,https://open.spotify.com/track/1kLDhqeTHG7HbwATI4Q7xX
2SUxn2O9NHL6GHGQFgwCY0,"['pop', 'singer-songwriter pop', 'uk pop']",Ed Sheeran,False,95.002,2021-10-29,0.661,4.0,66.0,,0.0,4.0,=,0.056,0.763,0.632,0.169,0.117,0.0,-5.592,2step,0.9549902826547623,2,0.5459216973235,0.87317656558851,https://open.spotify.com/track/2SUxn2O9NHL6GHGQFgwCY0
7KW3XQV5Or5CF57MYVj5h4,"['canadian pop', 'dance pop', 'pop']",Carly Rae Jepsen,False,123.449,2019-05-17,0.633,6.0,45.0,,1.0,4.0,Dedicated,0.0362,0.699,0.458,0.0453,0.101,0.0,-6.547,Party For One,0.9507538576920828,2,0.5628452510562199,0.8731721363649102,https://open.spotify.com/track/7KW3XQV5Or5CF57MYVj5h4
4TCTT2yHCnTeYDdqih93wz,"['dance pop', 'pop', 'urban contemporary']",Mariah Carey,False,128.225,1998-11-17,0.48,1.0,23.0,,1.0,4.0,#1's,0.0317,0.567,0.299,0.368,0.0768,0.0,-9.522,One Sweet Day,0.9498027910788854,0,0.5628452510562199,0.8724112830743523,https://open.spotify.com/track/4TCTT2yHCnTeYDdqih93wz
59o6ojGNGJOYiVJSzC6Lsa,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,True,127.043,2021-01-08,0.783,5.0,73.0,,0.0,4.0,Memories (feat. Kid Cudi) [2021 Remix],0.0551,0.709,0.648,0.108,0.103,4.1e-05,-5.944,Memories (feat. Kid Cudi) - 2021 Remix,0.9458248913288116,2,0.5773927817191846,0.8721384694068863,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa
6MFsT6EQiCoYDuXsIqIdUn,"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,False,96.992,2008-01-28,0.663,11.0,0.0,,1.0,4.0,19,0.0486,0.801,0.552,0.181,0.0945,0.000547,-6.29,Tired,0.9580841114123663,2,0.5272890992262464,0.8719251089751423,https://open.spotify.com/track/6MFsT6EQiCoYDuXsIqIdUn
1t0vAaGdqsFVpMJiyOX5Qx,"['dance pop', 'miami hip hop', 'pop']",Pitbull,False,135.955,2021-05-21,0.759,7.0,13.0,,1.0,4.0,R&B Summer 2021,0.156,0.668,0.539,0.0334,0.204,0.0,-3.589,Feel This Moment (feat. Christina Aguilera),0.9490189701318741,4,0.5628452510562199,0.8717842263167432,https://open.spotify.com/track/1t0vAaGdqsFVpMJiyOX5Qx
5CJQMw0y824OWaQJSlszY5,"['piano rock', 'pop']",OneRepublic,False,120.998,2021-08-27,0.494,0.0,41.0,,1.0,4.0,Human (Deluxe),0.0297,0.575,0.207,0.565,0.156,0.0,-7.487,Someday - Acoustic,0.9578138540188471,0,0.5272890992262464,0.871708903060327,https://open.spotify.com/track/5CJQMw0y824OWaQJSlszY5
2vfgmmnUDkZNs75AJm7lev,"['k-pop', 'k-pop boy group', 'pop']",Stray Kids,False,98.026,2020-03-18,0.814,4.0,53.0,,0.0,4.0,SKZ2020,0.0793,0.772,0.531,0.0179,0.0808,0.0,-4.295,Question,0.9400225877761841,2,0.5960165277690748,0.8712213757747623,https://open.spotify.com/track/2vfgmmnUDkZNs75AJm7lev
0kvbYSkCbu4NaukfKTsSh8,"['dance pop', 'pop']",Cher,False,108.721,1999-01-01,0.589,11.0,0.0,,1.0,4.0,If I Could Turn Back Time - Cher's Greatest Hits,0.0261,0.698,0.499,0.18,0.0747,0.0,-8.661,If I Could Turn Back Time,0.9481052607297897,2,0.5628452510562199,0.8710532587950758,https://open.spotify.com/track/0kvbYSkCbu4NaukfKTsSh8
43Chgzj3f4l6W6iyIT3j4B,"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,False,96.997,2008-01-28,0.673,11.0,0.0,,1.0,4.0,19,0.047,0.803,0.552,0.191,0.0953,0.000646,-6.338,Tired,0.9567044079303741,2,0.5272890992262464,0.8708213461895487,https://open.spotify.com/track/43Chgzj3f4l6W6iyIT3j4B
70dWrqAp30TmWeibQkn0i7,"['dance pop', 'pop', 'pop rap']",LMFAO,False,130.023,2011,0.727,5.0,0.0,,0.0,4.0,Party Rock Anthem,0.151,0.741,0.37,0.0205,0.264,0.0,-4.174,Party Rock Anthem,0.9293929288784663,4,0.6362926548501134,0.8707728740727958,https://open.spotify.com/track/70dWrqAp30TmWeibQkn0i7
5LHTgByvupvwtTfxOqW4Xw,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,False,171.801,2018-09-14,0.676,11.0,39.0,,0.0,4.0,7,0.156,0.629,0.441,0.112,0.396,0.0,-5.413,She Knows How to Love Me (feat. Jess Glynne & Stefflon Don),0.9423023909330368,4,0.5773927817191846,0.8693204690902665,https://open.spotify.com/track/5LHTgByvupvwtTfxOqW4Xw
27BJvohzeadNRclYHPV3Gl,"['dance pop', 'girl group', 'pop']",The Pussycat Dolls,False,129.438,2008,0.796,10.0,0.0,,0.0,4.0,Doll Domination (Revised International Version),0.0626,0.634,0.613,0.062,0.265,0.0,-4.11,Hush Hush; Hush Hush,0.9457492132981619,4,0.5628452510562199,0.8691684208497735,https://open.spotify.com/track/27BJvohzeadNRclYHPV3Gl
36aoiqTQcBGDb7bAO3n5XO,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,False,108.283,2022-01-07,0.599,1.0,40.0,,1.0,4.0,Dawn FM (Alternate World),0.297,0.742,0.573,0.0962,0.0981,0.000578,-8.796,Out of Time - KAYTRANADA Remix,0.9539866745471954,1,0.5272890992262464,0.8686471594830056,https://open.spotify.com/track/36aoiqTQcBGDb7bAO3n5XO
4Rrj1QxDqsj28gv9SiHQRA,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Weeknd,False,108.283,2022-04-22,0.599,1.0,47.0,,1.0,4.0,Out Of Time (Remix Bundle),0.297,0.742,0.573,0.0962,0.0981,0.000578,-8.796,Out of Time - KAYTRANADA Remix,0.9539866745471954,1,0.5272890992262464,0.8686471594830056,https://open.spotify.com/track/4Rrj1QxDqsj28gv9SiHQRA
7Ki0hse0IfXEcXUlpyECbJ,"['k-pop', 'k-pop boy group', 'pop']",BTS,False,121.953,2020-11-20,0.605,8.0,65.0,,1.0,4.0,BE,0.0415,0.547,0.364,0.42,0.125,0.0,-6.755,Blue & Grey,0.9361639817555746,0,0.5960165277690748,0.8681344909582747,https://open.spotify.com/track/7Ki0hse0IfXEcXUlpyECbJ
4y1F0A5GeyDN5EdAIggqTB,"['hip pop', 'pop']",Meghan Trainor,False,135.814,2020-01-31,0.468,1.0,42.0,,0.0,4.0,TREAT MYSELF,0.0429,0.631,0.338,0.48,0.213,0.0,-7.919,Workin' On It (feat. Lennon Stella & Sasha Alex Sloan),0.9529589712619781,0,0.5272890992262464,0.8678249968548318,https://open.spotify.com/track/4y1F0A5GeyDN5EdAIggqTB
6CO62sXA0V1JhdgE7E2VeW,"['metropopolis', 'modern rock', 'pop']",Bastille,False,127.435,2013-01-01,0.715,9.0,0.0,,1.0,4.0,Bad Blood,0.0407,0.679,0.571,0.0755,0.271,0.0,-6.383,Pompeii,0.9525705873966217,4,0.5272890992262464,0.8675142897625466,https://open.spotify.com/track/6CO62sXA0V1JhdgE7E2VeW
4Ub8UsjWuewQrPhuepfVpd,"['metropopolis', 'modern rock', 'pop']",Bastille,False,127.435,2013-01-01,0.715,9.0,75.0,,1.0,4.0,All This Bad Blood,0.0407,0.679,0.571,0.0755,0.271,0.0,-6.383,Pompeii,0.9525705873966217,4,0.5272890992262464,0.8675142897625466,https://open.spotify.com/track/4Ub8UsjWuewQrPhuepfVpd
